Fps,Vertices,Metallic,Smoothness,ShallowWaterDepth,DeepWaterDepth,RefractionScale,RefractionSpeed,RefractionStrength,FoamScale,FoamAmount,FoamCutoff,FoamSpeed,NormalWaveBias,BigNormalWaveTiling,SmallNormalWaveTiling,WaveBias,BigWaveMovementScale,SmallWaveMovementScale,WaveSpeed,WaveStrength,WaveColourSharpness,WaveFoamCutoff
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,60,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,55,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,50,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,45,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,40,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,35,1,0.7
93,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,30,1,0.7
88,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,25,1,0.7
87,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,20,1,0.7
88,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,15,1,0.7
93,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,6,2,0.1,10,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,200,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,195,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,190,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,185,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,180,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,175,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,170,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,165,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,160,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,155,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,150,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,145,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,140,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,135,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,130,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,125,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,120,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,115,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,110,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,105,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,100,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,95,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,90,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,85,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,80,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,75,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,70,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,65,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,60,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,55,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,50,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,45,1,0.7
95,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,40,1,0.7
90,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,35,1,0.7
85,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,30,1,0.7
81,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,25,1,0.7
81,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,20,1,0.7
81,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,15,1,0.7
86,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,7,2,0.1,10,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,200,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,195,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,190,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,185,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,180,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,175,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,170,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,165,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,160,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,155,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,150,1,0.7
98,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,145,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,140,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,135,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,130,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,125,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,120,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,115,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,110,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,105,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,100,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,95,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,90,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,85,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,80,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,75,1,0.7
101,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,70,1,0.7
102,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,65,1,0.7
99,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,60,1,0.7
100,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,55,1,0.7
97,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,50,1,0.7
94,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,45,1,0.7
90,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,40,1,0.7
84,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,35,1,0.7
79,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,30,1,0.7
76,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,25,1,0.7
75,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,20,1,0.7
75,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,15,1,0.7
80,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,8,2,0.1,10,1,0.7
94,263169,0.75,0.75,5,10,3,0.05,0.5,170,1,2,1,0.5,4,7,0,9,2,0.1,200,1,0.7
